CHO,PO2,D3M,COH,MTF,COH-W,MTF-W,CHO-W,PO2-W,CHO,PO2,D3M,COH,MTF,COH-W,MTF-W,CHO-W,PO2-W,AL1,Dpp1,Kc1,AL2,Dpp2,Kc2,AL3,Dpp3,Kc3
-0.766603134,-0.7054262787,-0.556745511,-1.025166367,-0.7742221215,-0.9485689854,-1.024124878,-0.7366889234,-0.856130127,3.366256397,3.312235849,2.59831139,2.991889414,2.416636576,4.656201947,4.713667236,5.02626008,4.309024787,68.88377514,38.35141386,16.7240153,65.58586678,32.7784969,18.48393057,65.39552556,37.90238904,22.40789805
-0.7000197707,-0.7160336627,-0.5552209503,-0.9995556884,-0.7387655425,-0.9748018162,-0.9547743442,-0.7275558813,-0.8911765137,3.451779389,3.276631569,2.659647296,3.079202981,2.461827518,4.67908683,4.474466553,4.929580975,4.378873252,68.94811225,38.46012207,20.31208239,67.56633604,33.30360831,21.33884166,68.475625,37.75039442,22.40822155
-0.7373901753,-0.7354687866,-0.5486813871,-0.9451628042,-0.7279574247,-0.9241173961,-0.9582540376,-0.7230263361,-0.8891162109,3.538917627,3.340415919,2.727168882,3.038875311,2.388047611,4.306281183,4.88206543,5.007181758,4.325600766,67.22975039,39.01775684,20.23598467,67.29718141,33.29134006,19.12445067,65.56627008,37.98301338,22.40847215
-0.7303597449,-0.7470452838,-0.5402428097,-0.9835311298,-0.7524570651,-0.9252046475,-0.9866999231,-0.7352468641,-0.9040905762,3.454499803,3.24853133,2.632560526,3.246263948,2.344834522,4.501238594,4.88673999,4.955799037,4.442258128,69.13506756,38.05542935,15.02128917,70.09757982,32.78552817,19.79848819,69.12467452,37.53354783,22.41195145
-0.7074258729,-0.7063425311,-0.5636461544,-0.9626896652,-0.7385795163,-0.9932619564,-0.9891819422,-0.7707806837,-0.8550256348,3.625715814,3.240388647,2.752758066,3.14714716,2.565994437,4.425609503,4.73054126,4.774847588,4.424535383,68.68927965,38.45873867,24.62494,67.31176914,33.19400799,16.96332962,67.60158238,37.34638287,22.41214076
-0.7326227206,-0.7200246469,-0.565498362,-0.9565969944,-0.7911225948,-0.9097170987,-0.9868337574,-0.7583475445,-0.8652103271,3.308320095,3.301738175,2.767831593,3.024083454,2.389575952,4.487344201,4.503483032,5.004548247,4.388933516,68.48390025,39.33755894,21.88071021,66.145689,33.61115751,23.05438135,66.21355332,38.61085085,22.41860001
-0.7680432094,-0.7188264706,-0.5738968194,-0.9530677762,-0.7455089894,-0.9022220042,-1.039296828,-0.760640049,-0.9026781006,3.654152634,3.349316989,2.751944161,3.125470092,2.505849729,4.618550865,4.895234009,4.563991161,4.400192672,69.03532656,38.83268317,22.69468483,67.78023077,33.3335032,21.72233725,65.76601764,38.1128727,22.41987002
-0.7322738825,-0.6942021863,-0.5667353959,-0.9407274353,-0.7246461597,-0.9826439059,-0.9568426934,-0.7283878386,-0.878793457,3.392185336,3.217317712,2.566341188,3.005130206,2.357720533,4.436398091,4.72404248,4.83933934,4.405040364,65.853225,39.07623642,21.06821427,67.26250117,33.25601928,17.90072188,64.673764,37.89840855,22.42065368
-0.7308069733,-0.6968452222,-0.5484674137,-0.9424920444,-0.7693296345,-0.9185654742,-1.037289312,-0.7428454072,-0.8296435547,3.319924358,3.224183112,2.55110488,3.047349418,2.335304867,4.395205301,4.628499023,4.986581852,4.22385136,67.65268127,39.42490709,19.57337151,63.13494306,33.87732498,23.8984113,65.48192655,38.47555767,22.42895359
-0.7222917447,-0.7165094092,-0.5600754727,-0.9776888428,-0.735621701,-0.9310572984,-1.036218637,-0.7257625512,-0.8939589844,3.493690756,3.418649539,2.753995202,3.0900226,2.450619685,4.434872432,4.437412109,4.916823078,4.344366026,67.50471002,39.53354427,24.85463856,60.78155636,32.2090653,22.80116948,65.95470156,38.94067787,22.43409955
-0.7573365616,-0.727099173,-0.5234993882,-0.9700819467,-0.7261901765,-0.9006836592,-1.015802814,-0.7666763612,-0.9019665527,3.428315825,3.282698666,2.643238964,3.033503332,2.398775964,4.474648539,4.889932373,4.886976623,4.310901313,66.49179306,39.30612992,22.92099535,65.59987539,33.73132179,21.62438455,66.15178889,38.39627711,22.43849314
-0.7130072833,-0.7211435321,-0.5235261349,-0.9541050802,-0.794684995,-0.9886353549,-0.9477176232,-0.7860147458,-0.8599533691,3.44684864,3.271682095,2.719941403,3.125961893,2.577022466,4.468327952,4.820840088,4.901256104,4.188510122,66.76932656,39.51326247,24.71619837,65.189476,34.14146851,25.63888408,66.20263225,38.9692716,22.44817628
-0.7331146719,-0.7079635931,-0.5488284938,-1.008760271,-0.7816631664,-0.9911337197,-0.9832445632,-0.7630157492,-0.8755012207,3.392100323,3.121920594,2.630607153,3.252165558,2.484722663,4.396404033,4.59144458,4.927005986,4.364069548,64.27094353,37.69169837,22.21378615,65.61508844,33.66724868,23.93650182,66.06644134,37.88557295,22.44832242
-0.7611022247,-0.7435652866,-0.552552969,-1.009058347,-0.7802586692,-0.9524668972,-0.9998765244,-0.7428176753,-0.8918880615,3.329403298,3.414777773,2.533947756,3.238962597,2.508007386,4.639910089,4.829106079,4.908103231,4.411451828,69.87915039,38.66509448,21.50256853,68.63994701,33.16000189,19.09598558,68.87241619,37.98562763,22.45369116
-0.7408070002,-0.713919234,-0.5317908589,-0.9413712792,-0.7499271098,-0.959441499,-0.954579676,-0.7430857504,-0.8763933105,3.464701352,3.325806987,2.764348078,3.119757636,2.399974663,4.369596027,4.798265381,4.868717615,4.423075863,68.029504,39.18697214,24.83808514,64.86490252,33.51524998,21.13681242,67.83581406,38.15464345,22.45455206
-0.7614868411,-0.7387990118,-0.5736761593,-0.9851526625,-0.7436022217,-0.9745242201,-0.9805678759,-0.7348771053,-0.8763083496,3.442597995,3.275673606,2.713560385,3.204801353,2.367609797,4.616752767,4.805106201,4.910385607,4.328415555,70.00878077,38.58516722,18.00163953,67.64192139,33.23477445,20.95993511,69.06856556,37.58801577,22.45455703
-0.7381325744,-0.749415206,-0.5523924889,-0.9345632264,-0.7254181681,-0.931277062,-1.022750034,-0.7362359689,-0.8824573975,3.630349017,3.137926554,2.679539142,2.967488525,2.513041921,4.465984976,4.440091431,4.709126864,4.376006338,66.69580556,39.20606516,21.86164427,65.11884764,33.96026225,26.19073352,63.24623256,38.48039072,22.4556601
-0.7355565389,-0.7440586533,-0.5487549405,-0.9799661424,-0.7411931834,-0.9383094964,-0.9709683021,-0.766112479,-0.8997894287,3.340625003,3.394660556,2.645159781,3.16481416,2.385500376,4.481677468,4.741087524,4.591145583,4.43772319,65.13095264,39.85127433,26.66149564,65.80457148,34.13651623,25.18866419,66.30234189,38.85185147,22.46273643
-0.7591433644,-0.7005102319,-0.5392665559,-0.9741596245,-0.7982008888,-0.9137538086,-0.9566966923,-0.7478741268,-0.9067880859,3.620530026,3.192251022,2.76467364,3.198672758,2.414898462,4.675926537,4.874768555,4.759982883,4.252207752,67.387681,39.19346734,22.25123136,67.05767377,33.50618825,18.11743211,64.85483556,38.29592134,22.46453992
-0.7670682515,-0.7287907159,-0.5427569976,-1.018155622,-0.7517873711,-0.9073459654,-0.9511729831,-0.7696344315,-0.8740993652,3.463681197,3.361890249,2.757836835,3.186037259,2.492753945,4.631573453,4.820612061,5.018066936,4.46769548,69.86034306,38.59657412,19.83588341,69.09097803,32.94857718,17.40012995,70.19297852,37.26416604,22.46467929
-0.7371397274,-0.753688114,-0.5220149475,-0.9533181599,-0.7904249968,-0.991897109,-0.986042918,-0.7588559628,-0.9029223633,3.641103151,3.379532729,2.648643296,3.236352269,2.343336148,4.584604955,4.685733887,4.837466621,4.319971189,69.42639006,38.79741242,19.96924438,67.4041,33.61499096,20.99921975,67.88915885,38.10558602,22.4768473
-0.7291611729,-0.7052324561,-0.5309750852,-0.9624273584,-0.7999123291,-0.9221742234,-0.9957276592,-0.7375948324,-0.8477402344,3.635152247,3.16319282,2.762329593,3.002860356,2.550351419,4.504616839,4.539568359,4.991731828,4.14420326,67.930564,39.40953418,21.34975917,63.45058882,34.04908327,26.22194414,65.28842002,38.40364385,22.48840485
-0.7048856156,-0.7439441217,-0.5674174362,-0.9381282137,-0.7587075428,-0.9662888693,-0.9543850078,-0.7923376211,-0.8989929199,3.409612983,3.111861985,2.658605497,3.063465353,2.504980672,4.422776137,4.866673584,4.676763943,4.327164538,66.19553263,39.63636674,23.01736959,67.13160459,33.84374243,22.23495383,65.07245556,38.61940006,22.49432434
-0.7166029996,-0.7197867737,-0.5724591854,-0.9387243655,-0.7628187202,-0.953311252,-1.038505988,-0.7861441614,-0.8391166992,3.404087144,3.115454346,2.595251106,3.170072646,2.555985303,4.373192223,4.588594238,5.030824832,4.168598097,66.78362702,39.46323523,23.84607956,65.58570225,33.94896489,25.3289001,66.91444502,38.32529771,22.50486577
-0.7496263441,-0.6893037598,-0.5445623984,-1.02290099,-0.7330917457,-0.9545604344,-0.9589353762,-0.7398133852,-0.8329570313,3.605907804,3.38352424,2.674297592,3.182632484,2.373423486,4.650208287,4.566019531,4.616251719,4.261798885,64.609444,40.35156374,26.62651387,65.21254949,33.961782,25.90283307,63.32777452,39.22754068,22.50564657
-0.7171217845,-0.6967923615,-0.5362308077,-1.019872539,-0.7510432666,-0.9556476857,-0.9840719029,-0.7440471233,-0.8644138184,3.427635721,3.397015548,2.677097426,3.244750715,2.52583803,4.6568558,4.45668042,5.028366889,4.290051025,69.33476556,38.51219923,19.80596464,71.64649994,33.3455223,22.56956177,66.78076418,37.91914128,22.50694958
-0.7004312208,-0.73571547,-0.5314832721,-0.9522689329,-0.7912435118,-0.9620092629,-0.9507106462,-0.7268348517,-0.8729311523,3.63056155,3.252762332,2.774961404,3.194889674,2.487419736,4.548425044,4.751861816,4.896925441,4.291197791,69.68493006,38.69155694,19.61369445,66.42923841,33.1961346,21.4562216,65.836996,38.20593673,22.5100392
-0.7185976382,-0.7462435629,-0.5644284948,-0.9676615706,-0.7991589233,-0.9419182456,-1.032386108,-0.7456278421,-0.8512767334,3.320561955,3.223823876,2.61885436,3.177827968,2.557393774,4.450728387,4.877447876,4.673077028,4.393937586,67.82140139,39.01157231,25.29212233,66.07872705,34.02281543,25.08085076,66.28402225,38.43169948,22.51469873
-0.6985528616,-0.755679201,-0.5475981466,-1.012671026,-0.7484016956,-0.9077623596,-0.9716618074,-0.7278886642,-0.8798342285,3.599871887,3.246775065,2.576694064,3.068459024,2.421191631,4.61217579,4.746959229,4.585702994,4.369490623,62.96819256,39.47973979,23.10748521,63.66329389,33.98587638,24.81049735,65.50878906,38.90667114,22.51493208
-0.7497157898,-0.7028889642,-0.5329944595,-0.9500035563,-0.7858301516,-0.971146801,-0.9902526171,-0.7565079945,-0.8299621582,3.481873961,3.155129967,2.595185993,3.1480551,2.413759699,4.671894438,4.886968018,4.840860924,4.213947474,67.60539506,38.44368326,19.10016068,64.22619952,33.254143,20.83983437,64.93740764,38.28224217,22.51856964
-0.7409858916,-0.7230465179,-0.5236866149,-0.9643111979,-0.7678228229,-0.96837084,-1.008746093,-0.7918569347,-0.8838273926,3.54104295,3.298824372,2.630086254,3.211610903,2.564795739,4.444353313,4.557696533,5.014087408,4.148060563,66.62844689,39.14970127,22.1474236,63.920025,34.06879445,25.73034183,65.869456,38.55085822,22.52070289
-0.7452882287,-0.741239415,-0.5688684436,-0.9318924666,-0.7525035716,-0.9434912901,-0.9997791903,-0.7702537775,-0.8719222412,3.392312855,3.315468973,2.755590457,3.012280234,2.537015896,4.652551263,4.693657837,4.714745021,4.287601116,67.42257377,39.71171089,22.72517296,67.36303214,34.24315907,23.24728282,64.20215939,38.91623869,22.52209107
-0.7474080913,-0.705302937,-0.557454298,-0.9508858608,-0.7889739931,-0.9045006055,-0.9508566474,-0.7245053713,-0.9037294922,3.518514528,3.277829022,2.64069958,3.199883344,2.509835402,4.475411369,4.778084961,4.690692289,4.407333896,68.69603548,38.80811459,21.73656549,68.60207365,33.07554872,17.72744505,65.30312289,37.97954751,22.52481466
-0.7526496081,-0.6866078632,-0.5435326513,-0.9863449659,-0.7748918156,-0.9629114502,-0.9556990179,-0.7843878072,-0.8489084473,3.312868286,3.242943214,2.713169711,3.072090784,2.533389832,4.373301199,4.573658447,5.01081015,4.46123189,69.52849764,38.8528687,22.82324543,67.00484779,32.44507641,18.80532045,68.23379514,38.20157113,22.53570823
-0.737479621,-0.6857620917,-0.5287684841,-0.9485727921,-0.769831905,-0.9758659346,-0.9685471168,-0.7397209455,-0.8988654785,3.393120478,3.277429871,2.65170358,3.020035555,2.566953396,4.514533621,4.732365479,4.810429244,4.356146438,68.475625,39.28939859,21.57054585,66.58521674,33.71875871,21.22387833,67.57349258,38.07188954,22.53669549
-0.7056369594,-0.7169851556,-0.5693699438,-0.9965510836,-0.7911877039,-0.9319132197,-1.020620851,-0.7535499242,-0.9081262207,3.34857371,3.162793669,2.597269591,3.135949233,2.392662601,4.563790608,4.76656958,4.867078986,4.31069281,65.93034006,38.96243784,20.13690481,67.03673697,33.27967298,20.08425509,66.5856,38.24860729,22.53861302
-0.743213089,-0.6915503403,-0.5212058604,-0.9836861292,-0.7330824444,-0.9396974769,-0.9817723852,-0.7497691406,-0.8492376709,3.388572287,3.149741427,2.741786622,3.146352713,2.440400778,4.586729979,4.560033813,4.766712966,4.423962,67.95584687,38.98362085,19.89980873,67.92358174,33.25246419,24.84328018,67.72878506,38.45959428,22.54566546
-0.7279715453,-0.7425080722,-0.5336698131,-0.9515416277,-0.7395561535,-0.9451568667,-1.009707267,-0.7570903646,-0.8469437256,3.34402552,3.231806898,2.714439403,3.120627745,2.379267143,4.486036493,4.771187134,4.676354286,4.406864764,68.49838314,39.51061213,23.03926803,66.49386853,33.91420567,24.09103013,66.82449389,38.6095523,22.55161886
-0.698731753,-0.6967218805,-0.5611052198,-1.005851051,-0.7734408118,-0.9494480396,-1.041401677,-0.7617215934,-0.8509050293,3.501426932,3.112500627,2.734135912,3.106441182,2.489157849,4.6224195,4.87305835,4.608409709,4.42140784,67.07766446,38.90791258,21.23002641,66.26471872,33.54220927,20.12377574,66.161956,37.91232755,22.55317338
-0.7390359758,-0.6918410742,-0.5345056469,-0.9393443633,-0.7637488508,-0.9290215938,-1.005266399,-0.7673234391,-0.8638828125,3.45764528,3.185545283,2.56907591,3.072469092,2.399315379,4.383435933,4.447445312,4.977686438,4.40691689,69.49126993,39.01195137,22.41872181,68.56780018,33.06852955,23.58114981,67.30766702,38.00298083,22.55491118
-0.7187854741,-0.6906428979,-0.5548866168,-0.9615688999,-0.7425418728,-0.982967768,-1.008478424,-0.7233221432,-0.8289638672,3.40425717,3.190973738,2.619863603,3.059455285,2.552029597,4.649772384,4.697819336,4.743128414,4.307252513,67.45542227,38.75108302,21.57952344,66.96967225,33.64916961,21.36583365,67.03875423,38.26000681,22.55495124
-0.7128820593,-0.7087917444,-0.530734365,-0.9688657971,-0.7559729588,-0.9484995863,-0.97893753,-0.7450269841,-0.8510112305,3.312953299,3.167822973,2.781733096,3.144650325,2.413100414,4.416782477,4.67433252,4.879134613,4.313716102,68.15121639,38.79011108,24.57217287,64.04262035,33.51463259,21.26091385,66.45610907,38.18375922,22.55540182
-0.7505565792,-0.7574588452,-0.5473975465,-0.9505043237,-0.7916527692,-0.9914807148,-1.035342631,-0.7638477064,-0.8694052734,3.503552255,3.353188754,2.570899058,3.133301075,2.566413982,4.407410572,4.717885742,4.756237445,4.422346103,67.84405056,39.05203124,21.9734144,66.18857679,33.43839271,19.85539868,66.98399414,38.00105624,22.55642596
-0.6987049193,-0.6899997592,-0.5392866159,-0.9457231868,-0.7522803403,-0.9561681784,-0.9508201471,-0.7528751144,-0.895286499,3.391972804,3.284494846,2.69021758,3.125167445,2.375671046,4.399291888,4.621145142,5.009230044,4.381427413,68.71995506,38.79672182,17.04854809,66.81422011,33.28491719,20.87189521,70.02551602,37.7568516,22.56200258
-0.7439286544,-0.7401822006,-0.5277320502,-0.9983753079,-0.7385888176,-0.9598694597,-0.9920897979,-0.7511002722,-0.8742161865,3.519832228,3.266612876,2.679799592,3.185696781,2.427454832,4.521344599,4.690465454,4.990502856,4.151240232,67.21950156,39.6628571,24.0269187,64.34366226,33.95107232,22.03576092,66.12739102,38.49305317,22.56203317
-0.765690788,-0.750375509,-0.5340509533,-0.9629519719,-0.7257623165,-0.9427626004,-1.008332423,-0.720918711,-0.8634155273,3.374842701,3.339617616,2.754125427,3.025407533,2.575643962,4.625143891,4.715377441,4.844489316,4.391279174,70.37115516,38.7688621,20.65516808,64.77515476,33.41528374,22.47204708,66.48363906,37.86920777,22.56557106
-0.7436513728,-0.7506574329,-0.5453915455,-1.02132715,-0.7403467645,-0.9083406848,-1.020401849,-0.7649939587,-0.9113334961,3.324515056,3.220830242,2.548891058,2.968509958,2.54016248,4.264216588,4.64423291,4.977452348,4.286193722,65.78021025,39.87117067,23.59662344,65.71847887,34.22069143,23.28483288,65.22379502,38.37224054,22.5839731
-0.7259411284,-0.697127146,-0.5469695996,-1.015365632,-0.7351008278,-0.9448445711,-0.9675981095,-0.7916535674,-0.8972724609,3.528035974,3.187141887,2.602153023,3.009821229,2.564496064,4.59920769,4.83828418,4.932273008,4.392321688,69.70788827,38.54307656,20.95734356,67.4041,32.92052748,19.95672515,66.69784727,37.69473379,22.5856863
-0.6997067109,-0.7389135434,-0.5229176479,-1.005052207,-0.7449881163,-0.9485805519,-0.9724283133,-0.7805330718,-0.8465189209,3.57356039,3.262142383,2.616770763,3.078559857,2.432729106,4.572781098,4.895690063,4.961475716,4.383929447,70.44454727,38.17897743,20.88143804,67.59002119,33.08723648,21.61441004,66.65293702,37.74673797,22.58660358
-0.7323633281,-0.7349225592,-0.5468759862,-0.9503374012,-0.7682320803,-0.9307565693,-0.9668437703,-0.7450084961,-0.9098679199,3.540192821,3.23448121,2.758618184,3.024726578,2.535667359,4.590162712,4.808298584,4.976398943,4.380541275,70.22649502,38.54516491,20.90491106,67.89927916,32.34279517,19.49116732,69.50140056,37.7374216,22.59030202
-0.7092505648,-0.6887575323,-0.5731412257,-0.9914480248,-0.7380958484,-0.9214108342,-1.006458742,-0.7501111674,-0.8883728027,3.417434172,3.108988097,2.684910917,3.004449251,2.467821011,4.432801895,4.816963623,4.812067873,4.457687341,68.26477506,38.53881907,16.9749986,66.21283124,33.07918262,19.17814894,67.16410126,37.69256281,22.59247991
-0.7632757547,-0.690942442,-0.56142618,-0.9549158466,-0.7932339913,-0.9174319568,-0.9964333313,-0.7674898305,-0.8405397949,3.41505381,3.341773032,2.712779036,3.029568925,2.409084774,4.513443865,4.684251709,4.864035818,4.427245921,67.99033164,38.92728641,24.0454569,62.63861294,33.98315778,25.44402958,67.18671056,38.15253401,22.59321603
-0.7481504904,-0.7474417392,-0.5359165342,-0.9937014783,-0.732859213,-0.9901274339,-0.9880991005,-0.7767615322,-0.8658050537,3.324302523,3.236277391,2.69933332,3.092178957,2.496739618,4.530498552,4.587853149,5.033107208,4.431051098,68.56491645,38.48474332,19.26010776,67.77199814,33.16931589,20.37165365,68.03165721,37.8903743,22.59415825
-0.7492506723,-0.7194167487,-0.549229694,-0.9430881962,-0.7947222003,-0.9555551537,-0.968790452,-0.7618694969,-0.8707858887,3.370166991,3.424796466,2.772161569,3.113099409,2.365931619,4.602367983,4.540138428,4.75729085,4.265447685,66.88581764,39.8268726,23.60471938,63.75822877,34.52629883,27.15559559,66.67130756,38.86851868,22.59487001
-0.7310395321,-0.7045100262,-0.5207444802,-0.9369359103,-0.7336684267,-0.9438498518,-1.039990333,-0.7224162341,-0.8847619629,3.393800581,3.170776691,2.687645639,3.027904369,2.545376819,4.477046003,4.888336182,4.566039447,4.300267666,66.879684,39.18012898,21.95753955,61.57594074,32.92927539,22.85689795,66.357316,38.53580309,22.59893219
-0.7660127925,-0.6937440601,-0.5649433684,-0.9894211089,-0.7339102606,-0.9285589336,-0.9971876704,-0.740774758,-0.8333818359,3.522595148,3.304651978,2.75633925,3.130879901,2.529973541,4.243511218,4.801799805,4.685074133,4.452370518,68.28543225,39.30752996,24.04478364,57.32966922,31.44015371,29.4865766,66.49383164,38.77332956,22.60369912
-0.7386334702,-0.705082684,-0.5383237354,-0.940953973,-0.7664183256,-0.9337754269,-0.9755430039,-0.7639678781,-0.8655501709,3.366808981,3.29279719,2.558430028,3.010767,2.517117497,4.670423267,4.881096313,4.676822466,4.397273632,66.683556,38.93404641,19.88875884,62.94651845,33.28260133,24.73564861,65.14305877,38.3600451,22.60699452
